FID,site,dep,date_releve,mean_effectif_jour,mean_temperature,mean_rainfall,mean_humidity,geometry
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-602f,Murviel-lès-Montpellier,34,2024-05-15,1.1625,15.6,86.5,81,"MULTIPOLYGON (((757362.4473730384 6279635.103701937, 757420.0801631659 6279899.995446756, 757686.631817506 6280021.702464646, 758291.7761138458 6279907.154683102, 758572.7359657177 6280014.543228299, 759386.7991262699 6280429.778936394, 759487.6565089931 6280680.35220852, 759422.8196200996 6280945.243953339, 759552.4933978866 6281174.3395164255, 760208.0663855879 6281403.435079512, 760179.2499905241 6280816.377699103, 760215.2704843539 6280508.530536205, 760676.3328053746 6280121.931773496, 761050.945941204 6280365.345809276, 761295.8852992462 6280415.460463701, 761720.9271264371 6279606.466756551, 762225.2140400535 6278990.772430755, 761951.4582869475 6278797.473049401, 761576.8451511181 6278396.555813999, 761159.0074226932 6278160.301014566, 759963.1270275457 6277838.135378975, 759487.6565089931 6277816.657669935, 758932.9409040151 6277673.472943006, 757902.7547804845 6277716.428361085, 757830.713792825 6278110.18636014, 757801.8973977612 6278747.358394976, 757614.5908298466 6279227.027230188, 757362.4473730384 6279635.103701937)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-601c,Murviel-lès-Montpellier,34,2024-05-22,2.596059,16.8,6.8,66.3,"MULTIPOLYGON (((757362.4473730384 6279635.103701937, 757420.0801631659 6279899.995446756, 757686.631817506 6280021.702464646, 758291.7761138458 6279907.154683102, 758572.7359657177 6280014.543228299, 759386.7991262699 6280429.778936394, 759487.6565089931 6280680.35220852, 759422.8196200996 6280945.243953339, 759552.4933978866 6281174.3395164255, 760208.0663855879 6281403.435079512, 760179.2499905241 6280816.377699103, 760215.2704843539 6280508.530536205, 760676.3328053746 6280121.931773496, 761050.945941204 6280365.345809276, 761295.8852992462 6280415.460463701, 761720.9271264371 6279606.466756551, 762225.2140400535 6278990.772430755, 761951.4582869475 6278797.473049401, 761576.8451511181 6278396.555813999, 761159.0074226932 6278160.301014566, 759963.1270275457 6277838.135378975, 759487.6565089931 6277816.657669935, 758932.9409040151 6277673.472943006, 757902.7547804845 6277716.428361085, 757830.713792825 6278110.18636014, 757801.8973977612 6278747.358394976, 757614.5908298466 6279227.027230188, 757362.4473730384 6279635.103701937)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-600a,Murviel-lès-Montpellier,34,2024-05-29,5.638095,18.7,15.1,62,"MULTIPOLYGON (((757362.4473730384 6279635.103701937, 757420.0801631659 6279899.995446756, 757686.631817506 6280021.702464646, 758291.7761138458 6279907.154683102, 758572.7359657177 6280014.543228299, 759386.7991262699 6280429.778936394, 759487.6565089931 6280680.35220852, 759422.8196200996 6280945.243953339, 759552.4933978866 6281174.3395164255, 760208.0663855879 6281403.435079512, 760179.2499905241 6280816.377699103, 760215.2704843539 6280508.530536205, 760676.3328053746 6280121.931773496, 761050.945941204 6280365.345809276, 761295.8852992462 6280415.460463701, 761720.9271264371 6279606.466756551, 762225.2140400535 6278990.772430755, 761951.4582869475 6278797.473049401, 761576.8451511181 6278396.555813999, 761159.0074226932 6278160.301014566, 759963.1270275457 6277838.135378975, 759487.6565089931 6277816.657669935, 758932.9409040151 6277673.472943006, 757902.7547804845 6277716.428361085, 757830.713792825 6278110.18636014, 757801.8973977612 6278747.358394976, 757614.5908298466 6279227.027230188, 757362.4473730384 6279635.103701937)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5ff9,Murviel-lès-Montpellier,34,2024-06-05,7.828571,20.6,1.4,71.1,"MULTIPOLYGON (((757362.4473730384 6279635.103701937, 757420.0801631659 6279899.995446756, 757686.631817506 6280021.702464646, 758291.7761138458 6279907.154683102, 758572.7359657177 6280014.543228299, 759386.7991262699 6280429.778936394, 759487.6565089931 6280680.35220852, 759422.8196200996 6280945.243953339, 759552.4933978866 6281174.3395164255, 760208.0663855879 6281403.435079512, 760179.2499905241 6280816.377699103, 760215.2704843539 6280508.530536205, 760676.3328053746 6280121.931773496, 761050.945941204 6280365.345809276, 761295.8852992462 6280415.460463701, 761720.9271264371 6279606.466756551, 762225.2140400535 6278990.772430755, 761951.4582869475 6278797.473049401, 761576.8451511181 6278396.555813999, 761159.0074226932 6278160.301014566, 759963.1270275457 6277838.135378975, 759487.6565089931 6277816.657669935, 758932.9409040151 6277673.472943006, 757902.7547804845 6277716.428361085, 757830.713792825 6278110.18636014, 757801.8973977612 6278747.358394976, 757614.5908298466 6279227.027230188, 757362.4473730384 6279635.103701937)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5fe2,Murviel-lès-Montpellier,34,2024-06-12,18.885714,19.7,1.6,56.4,"MULTIPOLYGON (((757362.4473730384 6279635.103701937, 757420.0801631659 6279899.995446756, 757686.631817506 6280021.702464646, 758291.7761138458 6279907.154683102, 758572.7359657177 6280014.543228299, 759386.7991262699 6280429.778936394, 759487.6565089931 6280680.35220852, 759422.8196200996 6280945.243953339, 759552.4933978866 6281174.3395164255, 760208.0663855879 6281403.435079512, 760179.2499905241 6280816.377699103, 760215.2704843539 6280508.530536205, 760676.3328053746 6280121.931773496, 761050.945941204 6280365.345809276, 761295.8852992462 6280415.460463701, 761720.9271264371 6279606.466756551, 762225.2140400535 6278990.772430755, 761951.4582869475 6278797.473049401, 761576.8451511181 6278396.555813999, 761159.0074226932 6278160.301014566, 759963.1270275457 6277838.135378975, 759487.6565089931 6277816.657669935, 758932.9409040151 6277673.472943006, 757902.7547804845 6277716.428361085, 757830.713792825 6278110.18636014, 757801.8973977612 6278747.358394976, 757614.5908298466 6279227.027230188, 757362.4473730384 6279635.103701937)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5fcd,Murviel-lès-Montpellier,34,2024-06-19,12.880952,20.9,15.9,71.4,"MULTIPOLYGON (((757362.4473730384 6279635.103701937, 757420.0801631659 6279899.995446756, 757686.631817506 6280021.702464646, 758291.7761138458 6279907.154683102, 758572.7359657177 6280014.543228299, 759386.7991262699 6280429.778936394, 759487.6565089931 6280680.35220852, 759422.8196200996 6280945.243953339, 759552.4933978866 6281174.3395164255, 760208.0663855879 6281403.435079512, 760179.2499905241 6280816.377699103, 760215.2704843539 6280508.530536205, 760676.3328053746 6280121.931773496, 761050.945941204 6280365.345809276, 761295.8852992462 6280415.460463701, 761720.9271264371 6279606.466756551, 762225.2140400535 6278990.772430755, 761951.4582869475 6278797.473049401, 761576.8451511181 6278396.555813999, 761159.0074226932 6278160.301014566, 759963.1270275457 6277838.135378975, 759487.6565089931 6277816.657669935, 758932.9409040151 6277673.472943006, 757902.7547804845 6277716.428361085, 757830.713792825 6278110.18636014, 757801.8973977612 6278747.358394976, 757614.5908298466 6279227.027230188, 757362.4473730384 6279635.103701937)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5fbb,Murviel-lès-Montpellier,34,2024-06-26,22.428571,22.7,14.3,72.3,"MULTIPOLYGON (((757362.4473730384 6279635.103701937, 757420.0801631659 6279899.995446756, 757686.631817506 6280021.702464646, 758291.7761138458 6279907.154683102, 758572.7359657177 6280014.543228299, 759386.7991262699 6280429.778936394, 759487.6565089931 6280680.35220852, 759422.8196200996 6280945.243953339, 759552.4933978866 6281174.3395164255, 760208.0663855879 6281403.435079512, 760179.2499905241 6280816.377699103, 760215.2704843539 6280508.530536205, 760676.3328053746 6280121.931773496, 761050.945941204 6280365.345809276, 761295.8852992462 6280415.460463701, 761720.9271264371 6279606.466756551, 762225.2140400535 6278990.772430755, 761951.4582869475 6278797.473049401, 761576.8451511181 6278396.555813999, 761159.0074226932 6278160.301014566, 759963.1270275457 6277838.135378975, 759487.6565089931 6277816.657669935, 758932.9409040151 6277673.472943006, 757902.7547804845 6277716.428361085, 757830.713792825 6278110.18636014, 757801.8973977612 6278747.358394976, 757614.5908298466 6279227.027230188, 757362.4473730384 6279635.103701937)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5fa9,Murviel-lès-Montpellier,34,2024-06-28,3.222222,22.7,14.3,72.3,"MULTIPOLYGON (((757362.4473730384 6279635.103701937, 757420.0801631659 6279899.995446756, 757686.631817506 6280021.702464646, 758291.7761138458 6279907.154683102, 758572.7359657177 6280014.543228299, 759386.7991262699 6280429.778936394, 759487.6565089931 6280680.35220852, 759422.8196200996 6280945.243953339, 759552.4933978866 6281174.3395164255, 760208.0663855879 6281403.435079512, 760179.2499905241 6280816.377699103, 760215.2704843539 6280508.530536205, 760676.3328053746 6280121.931773496, 761050.945941204 6280365.345809276, 761295.8852992462 6280415.460463701, 761720.9271264371 6279606.466756551, 762225.2140400535 6278990.772430755, 761951.4582869475 6278797.473049401, 761576.8451511181 6278396.555813999, 761159.0074226932 6278160.301014566, 759963.1270275457 6277838.135378975, 759487.6565089931 6277816.657669935, 758932.9409040151 6277673.472943006, 757902.7547804845 6277716.428361085, 757830.713792825 6278110.18636014, 757801.8973977612 6278747.358394976, 757614.5908298466 6279227.027230188, 757362.4473730384 6279635.103701937)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5f95,Murviel-lès-Montpellier,34,2024-07-10,25.015873,23.6,18.7,60.3,"MULTIPOLYGON (((757362.4473730384 6279635.103701937, 757420.0801631659 6279899.995446756, 757686.631817506 6280021.702464646, 758291.7761138458 6279907.154683102, 758572.7359657177 6280014.543228299, 759386.7991262699 6280429.778936394, 759487.6565089931 6280680.35220852, 759422.8196200996 6280945.243953339, 759552.4933978866 6281174.3395164255, 760208.0663855879 6281403.435079512, 760179.2499905241 6280816.377699103, 760215.2704843539 6280508.530536205, 760676.3328053746 6280121.931773496, 761050.945941204 6280365.345809276, 761295.8852992462 6280415.460463701, 761720.9271264371 6279606.466756551, 762225.2140400535 6278990.772430755, 761951.4582869475 6278797.473049401, 761576.8451511181 6278396.555813999, 761159.0074226932 6278160.301014566, 759963.1270275457 6277838.135378975, 759487.6565089931 6277816.657669935, 758932.9409040151 6277673.472943006, 757902.7547804845 6277716.428361085, 757830.713792825 6278110.18636014, 757801.8973977612 6278747.358394976, 757614.5908298466 6279227.027230188, 757362.4473730384 6279635.103701937)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5f81,Murviel-lès-Montpellier,34,2024-07-24,33.206897,25.8,0,54.6,"MULTIPOLYGON (((757362.4473730384 6279635.103701937, 757420.0801631659 6279899.995446756, 757686.631817506 6280021.702464646, 758291.7761138458 6279907.154683102, 758572.7359657177 6280014.543228299, 759386.7991262699 6280429.778936394, 759487.6565089931 6280680.35220852, 759422.8196200996 6280945.243953339, 759552.4933978866 6281174.3395164255, 760208.0663855879 6281403.435079512, 760179.2499905241 6280816.377699103, 760215.2704843539 6280508.530536205, 760676.3328053746 6280121.931773496, 761050.945941204 6280365.345809276, 761295.8852992462 6280415.460463701, 761720.9271264371 6279606.466756551, 762225.2140400535 6278990.772430755, 761951.4582869475 6278797.473049401, 761576.8451511181 6278396.555813999, 761159.0074226932 6278160.301014566, 759963.1270275457 6277838.135378975, 759487.6565089931 6277816.657669935, 758932.9409040151 6277673.472943006, 757902.7547804845 6277716.428361085, 757830.713792825 6278110.18636014, 757801.8973977612 6278747.358394976, 757614.5908298466 6279227.027230188, 757362.4473730384 6279635.103701937)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5f68,Murviel-lès-Montpellier,34,2024-08-09,20.864583,27.9,0,48.3,"MULTIPOLYGON (((757362.4473730384 6279635.103701937, 757420.0801631659 6279899.995446756, 757686.631817506 6280021.702464646, 758291.7761138458 6279907.154683102, 758572.7359657177 6280014.543228299, 759386.7991262699 6280429.778936394, 759487.6565089931 6280680.35220852, 759422.8196200996 6280945.243953339, 759552.4933978866 6281174.3395164255, 760208.0663855879 6281403.435079512, 760179.2499905241 6280816.377699103, 760215.2704843539 6280508.530536205, 760676.3328053746 6280121.931773496, 761050.945941204 6280365.345809276, 761295.8852992462 6280415.460463701, 761720.9271264371 6279606.466756551, 762225.2140400535 6278990.772430755, 761951.4582869475 6278797.473049401, 761576.8451511181 6278396.555813999, 761159.0074226932 6278160.301014566, 759963.1270275457 6277838.135378975, 759487.6565089931 6277816.657669935, 758932.9409040151 6277673.472943006, 757902.7547804845 6277716.428361085, 757830.713792825 6278110.18636014, 757801.8973977612 6278747.358394976, 757614.5908298466 6279227.027230188, 757362.4473730384 6279635.103701937)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5f4d,Murviel-lès-Montpellier,34,2024-08-23,34.321429,24.5,2.9,52.6,"MULTIPOLYGON (((757362.4473730384 6279635.103701937, 757420.0801631659 6279899.995446756, 757686.631817506 6280021.702464646, 758291.7761138458 6279907.154683102, 758572.7359657177 6280014.543228299, 759386.7991262699 6280429.778936394, 759487.6565089931 6280680.35220852, 759422.8196200996 6280945.243953339, 759552.4933978866 6281174.3395164255, 760208.0663855879 6281403.435079512, 760179.2499905241 6280816.377699103, 760215.2704843539 6280508.530536205, 760676.3328053746 6280121.931773496, 761050.945941204 6280365.345809276, 761295.8852992462 6280415.460463701, 761720.9271264371 6279606.466756551, 762225.2140400535 6278990.772430755, 761951.4582869475 6278797.473049401, 761576.8451511181 6278396.555813999, 761159.0074226932 6278160.301014566, 759963.1270275457 6277838.135378975, 759487.6565089931 6277816.657669935, 758932.9409040151 6277673.472943006, 757902.7547804845 6277716.428361085, 757830.713792825 6278110.18636014, 757801.8973977612 6278747.358394976, 757614.5908298466 6279227.027230188, 757362.4473730384 6279635.103701937)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5f37,Murviel-lès-Montpellier,34,2024-09-06,31.219212,21.6,53.8,72.8,"MULTIPOLYGON (((757362.4473730384 6279635.103701937, 757420.0801631659 6279899.995446756, 757686.631817506 6280021.702464646, 758291.7761138458 6279907.154683102, 758572.7359657177 6280014.543228299, 759386.7991262699 6280429.778936394, 759487.6565089931 6280680.35220852, 759422.8196200996 6280945.243953339, 759552.4933978866 6281174.3395164255, 760208.0663855879 6281403.435079512, 760179.2499905241 6280816.377699103, 760215.2704843539 6280508.530536205, 760676.3328053746 6280121.931773496, 761050.945941204 6280365.345809276, 761295.8852992462 6280415.460463701, 761720.9271264371 6279606.466756551, 762225.2140400535 6278990.772430755, 761951.4582869475 6278797.473049401, 761576.8451511181 6278396.555813999, 761159.0074226932 6278160.301014566, 759963.1270275457 6277838.135378975, 759487.6565089931 6277816.657669935, 758932.9409040151 6277673.472943006, 757902.7547804845 6277716.428361085, 757830.713792825 6278110.18636014, 757801.8973977612 6278747.358394976, 757614.5908298466 6279227.027230188, 757362.4473730384 6279635.103701937)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5f1e,Murviel-lès-Montpellier,34,2024-09-20,12.920918,18.3,18.6,68.7,"MULTIPOLYGON (((757362.4473730384 6279635.103701937, 757420.0801631659 6279899.995446756, 757686.631817506 6280021.702464646, 758291.7761138458 6279907.154683102, 758572.7359657177 6280014.543228299, 759386.7991262699 6280429.778936394, 759487.6565089931 6280680.35220852, 759422.8196200996 6280945.243953339, 759552.4933978866 6281174.3395164255, 760208.0663855879 6281403.435079512, 760179.2499905241 6280816.377699103, 760215.2704843539 6280508.530536205, 760676.3328053746 6280121.931773496, 761050.945941204 6280365.345809276, 761295.8852992462 6280415.460463701, 761720.9271264371 6279606.466756551, 762225.2140400535 6278990.772430755, 761951.4582869475 6278797.473049401, 761576.8451511181 6278396.555813999, 761159.0074226932 6278160.301014566, 759963.1270275457 6277838.135378975, 759487.6565089931 6277816.657669935, 758932.9409040151 6277673.472943006, 757902.7547804845 6277716.428361085, 757830.713792825 6278110.18636014, 757801.8973977612 6278747.358394976, 757614.5908298466 6279227.027230188, 757362.4473730384 6279635.103701937)))"
